Plot_Type;Plant_Code;Plot_Code;Vegetation_Type;Chimp_Tree_Species;Chimp_Used_Tree;Tree_Height;DBH;DBH_Tree_class70;T_L_R_H;Species_Code;Species;Family;Prefered_Food;Fallback_Food;PreferredAndFallback;NAT
Sleeping;Pl_2356;Chim_095;YSF;No;No;10.00;19.11;[10-20[;Tree;Esp_358;Trichoscypha acuminata;Anacardiaceae;0;0;0;1
Sleeping;Pl_2357;Chim_095;YSF;No;No;7.00;13.69;[10-20[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Sleeping;Pl_2358;Chim_096;OSF;Yes;No;10.00;11.82;[10-20[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_2359;Chim_096;OSF;Yes;No;11.00;11.15;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_2360;Chim_096;OSF;Yes;No;23.00;43.63;[40-50[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2361;Chim_096;OSF;Yes;No;23.00;44.59;[40-50[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2362;Chim_096;OSF;No;No;10.00;13.79;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2363;Chim_096;OSF;No;No;29.00;64.65;[60-70[;Tree;Esp_121;Duboscia macrocarpa;Tiliaceae;0;0;0;1
Sleeping;Pl_2364;Chim_096;OSF;Yes;No;20.00;20.83;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_2365;Chim_096;OSF;Yes;No;11.00;14.01;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_2367;Chim_096;OSF;Yes;No;28.00;50.32;[50-60[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2369;Chim_096;OSF;No;No;14.00;28.66;[20-30[;Tree;Esp_181;Klainedoxa microphylla;Irvingiaceae;0;0;0;1
Sleeping;Pl_2372;Chim_096;OSF;Yes;No;5.00;16.56;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2373;Chim_096;OSF;No;No;33.00;39.49;[30-40[;Tree;Esp_343;Tetrapleura tetraptera;Mimosaceae;0;1;1;1
Sleeping;Pl_2374;Chim_096;OSF;Yes;No;11.00;12.13;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_2375;Chim_096;OSF;No;No;15.00;35.03;[30-40[;Tree;Esp_168;Hylodendron gabunense;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_2376;Chim_096;OSF;Yes;No;8.00;17.83;[10-20[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_2378;Chim_096;OSF;No;No;9.00;13.47;[10-20[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Sleeping;Pl_2379;Chim_096;OSF;No;No;24.00;21.02;[20-30[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Sleeping;Pl_2380;Chim_097;SW;No;No;20.00;22.93;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2382;Chim_097;SW;Yes;No;9.00;15.29;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2383;Chim_097;SW;No;No;7.00;12.74;[10-20[;Tree;Esp_100;Desplatsia dewevrei;Tiliaceae;0;0;0;1
Sleeping;Pl_2384;Chim_097;SW;No;No;20.00;16.94;[10-20[;Tree;Esp_258;Pachypodanthium staudtii;Annonaceae;0;0;0;1
Sleeping;Pl_2386;Chim_097;SW;No;No;26.00;39.81;[30-40[;Tree;Esp_078;Coelocaryon preussii;Myristicaceae;0;0;0;1
Sleeping;Pl_2387;Chim_097;SW;Yes;No;8.00;13.06;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2388;Chim_097;SW;Yes;No;7.00;13.79;[10-20[;Tree;Esp_031;Anthonotha macrophylla;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_2389;Chim_097;SW;Yes;No;8.00;12.10;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2392;Chim_097;SW;No;No;17.00;27.07;[20-30[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2393;Chim_097;SW;No;No;5.00;15.92;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2396;Chim_097;SW;Yes;No;11.00;16.02;[10-20[;Tree;Esp_283;Psychotria sp;Rubiaceae;0;0;0;1
Sleeping;Pl_2398;Chim_097;SW;No;No;24.00;21.34;[20-30[;Tree;Esp_095;Dacryodes buettneri;Burseraceae;0;0;0;1
Sleeping;Pl_2399;Chim_097;SW;No;No;18.00;29.05;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2400;Chim_097;SW;No;No;20.00;29.94;[20-30[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Sleeping;Pl_2401;Chim_097;SW;No;No;10.00;22.29;[20-30[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2402;Chim_097;SW;Yes;No;14.00;20.70;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2403;Chim_097;SW;Yes;No;10.00;15.29;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2404;Chim_097;SW;Yes;No;7.00;15.92;[10-20[;Tree;Esp_032;Antidesma lacinata;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2405;Chim_098;RIP;Yes;No;27.00;31.85;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2406;Chim_098;RIP;No;No;7.00;15.92;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Sleeping;Pl_2407;Chim_098;RIP;No;No;6.00;13.38;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Sleeping;Pl_2409;Chim_098;RIP;Yes;No;12.00;15.03;[10-20[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_2411;Chim_098;RIP;No;No;28.00;37.58;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Sleeping;Pl_2412;Chim_098;RIP;No;No;7.00;10.83;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Sleeping;Pl_2414;Chim_098;RIP;No;No;27.00;39.49;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2415;Chim_098;RIP;No;No;35.00;54.14;[50-60[;Tree;Esp_181;Klainedoxa microphylla;Irvingiaceae;0;0;0;1
Sleeping;Pl_2416;Chim_098;RIP;No;No;14.00;26.12;[20-30[;Tree;Esp_284;Pteleopsis hylodendron;Combretaceae;0;0;0;1
Sleeping;Pl_2417;Chim_098;RIP;Yes;No;12.00;21.08;[20-30[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_2418;Chim_098;RIP;No;No;5.00;15.92;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2419;Chim_099;OSF;Yes;No;10.00;14.97;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2421;Chim_099;OSF;Yes;No;10.00;18.19;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2423;Chim_099;OSF;No;No;26.00;43.63;[40-50[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Sleeping;Pl_2424;Chim_099;OSF;No;No;22.00;24.84;[20-30[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Sleeping;Pl_2425;Chim_099;OSF;No;No;13.00;13.44;[10-20[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Sleeping;Pl_2427;Chim_099;OSF;No;No;33.00;55.41;[50-60[;Tree;Esp_025;Alstonia boonei;Apocynaceae;0;0;0;1
Sleeping;Pl_2428;Chim_099;OSF;Yes;No;11.00;11.24;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2429;Chim_099;OSF;No;No;17.00;21.34;[20-30[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Sleeping;Pl_2430;Chim_099;OSF;Yes;No;10.00;20.06;[20-30[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2431;Chim_099;OSF;No;No;32.00;35.99;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2433;Chim_099;OSF;No;No;25.00;30.89;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2434;Chim_099;OSF;No;No;10.00;19.11;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2435;Chim_099;OSF;No;No;11.00;23.57;[20-30[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2436;Chim_099;OSF;Yes;No;10.00;17.52;[10-20[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2437;Chim_099;OSF;Yes;No;12.00;23.89;[20-30[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2440;Chim_099;OSF;No;No;19.00;25.48;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2441;Chim_099;OSF;No;No;18.00;15.29;[10-20[;Tree;Esp_317;Staudtia kamerunensis;Myristicaceae;0;0;0;1
Sleeping;Pl_2442;Chim_099;OSF;Yes;No;23.00;35.99;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2443;Chim_099;OSF;Yes;No;11.00;13.69;[10-20[;Tree;Esp_176;Irvingia gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_2444;Chim_099;OSF;No;No;35.00;29.68;[20-30[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2445;Chim_099;OSF;No;No;30.00;54.14;[50-60[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2446;Chim_100;OSF;Yes;No;19.00;27.74;[20-30[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_2447;Chim_100;OSF;Yes;No;8.00;10.57;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_2448;Chim_100;OSF;No;No;9.00;16.27;[10-20[;Tree;Esp_101;Desplatsia subericarpa;Tiliaceae;0;0;0;1
Sleeping;Pl_2450;Chim_100;OSF;Yes;No;7.00;13.38;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2451;Chim_100;OSF;Yes;No;16.00;16.88;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_2452;Chim_100;OSF;No;No;8.00;17.20;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2454;Chim_100;OSF;Yes;No;43.00;36.31;[30-40[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_2455;Chim_100;OSF;No;No;7.00;12.74;[10-20[;Tree;Esp_216;Maesobotrya klaineana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2456;Chim_100;OSF;No;No;8.00;18.25;[10-20[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Sleeping;Pl_2457;Chim_100;OSF;Yes;No;6.00;10.86;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_2458;Chim_100;OSF;Yes;No;9.00;14.36;[10-20[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2459;Chim_100;OSF;No;No;6.00;11.82;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2460;Chim_100;OSF;No;No;12.00;13.69;[10-20[;Tree;Esp_230;Massularia acuminata;Rubiaceae;0;0;0;1
Sleeping;Pl_2461;Chim_100;OSF;No;No;21.00;36.31;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2462;Chim_100;OSF;No;No;27.00;30.03;[30-40[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Sleeping;Pl_2463;Chim_100;OSF;No;No;50.00;65.92;[60-70[;Tree;Esp_287;Pterocarpus soyauxii;Fabaceae;0;0;0;1
Sleeping;Pl_2464;Chim_100;OSF;Yes;No;22.00;40.45;[40-50[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2465;Chim_100;OSF;No;No;10.00;13.09;[10-20[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Sleeping;Pl_2466;Chim_100;OSF;Yes;No;49.00;56.05;[50-60[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_2467;Chim_101;SW;No;No;8.00;17.52;[10-20[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Sleeping;Pl_2468;Chim_101;SW;Yes;No;10.00;23.31;[20-30[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2469;Chim_101;SW;No;No;14.00;21.05;[20-30[;Tree;Esp_090;Croton longiracemosus;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2470;Chim_101;SW;No;No;9.00;16.88;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2471;Chim_101;SW;No;No;10.00;27.10;[20-30[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Sleeping;Pl_2473;Chim_101;SW;No;No;11.00;20.16;[20-30[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Sleeping;Pl_2475;Chim_101;SW;No;No;8.00;17.58;[10-20[;Tree;Esp_258;Pachypodanthium staudtii;Annonaceae;0;0;0;1
Sleeping;Pl_2477;Chim_101;SW;No;No;7.00;23.44;[20-30[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Sleeping;Pl_2478;Chim_101;SW;No;No;16.00;29.40;[20-30[;Tree;Esp_088;Cordia platythyrsa;Boraginaceae;0;0;0;1
Sleeping;Pl_2479;Chim_101;SW;No;No;10.00;15.35;[10-20[;Tree;Esp_258;Pachypodanthium staudtii;Annonaceae;0;0;0;1
Sleeping;Pl_2481;Chim_101;SW;Yes;No;10.00;24.20;[20-30[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_2482;Chim_102;OSF;No;No;27.00;32.17;[30-40[;Tree;Esp_119;Drypetes gossweileri;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2483;Chim_102;OSF;No;No;8.00;18.89;[10-20[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2484;Chim_102;OSF;No;No;6.00;21.66;[20-30[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Sleeping;Pl_2485;Chim_102;OSF;No;No;29.00;25.57;[20-30[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Sleeping;Pl_2486;Chim_102;OSF;No;No;39.00;79.62;[70-more[;Tree;Esp_066;Chrysophyllum lacourtianum;Sapotaceae;1;0;1;1
Sleeping;Pl_2487;Chim_102;OSF;No;No;7.10;13.73;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Sleeping;Pl_2488;Chim_102;OSF;Yes;No;7.50;13.38;[10-20[;Tree;Esp_254;Omphalocarpum elatum;Sapotaceae;0;0;0;1
Sleeping;Pl_2489;Chim_102;OSF;No;No;14.00;15.61;[10-20[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Sleeping;Pl_2490;Chim_102;OSF;Yes;No;10.00;10.89;[10-20[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_2491;Chim_102;OSF;No;No;16.00;23.06;[20-30[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2492;Chim_102;OSF;No;No;12.00;18.54;[10-20[;Tree;Esp_043;Aulacocalyx auriculata;Rubiaceae;0;0;0;1
Sleeping;Pl_2493;Chim_102;OSF;No;No;7.00;10.26;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2495;Chim_102;OSF;No;No;30.00;79.62;[70-more[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2498;Chim_102;OSF;Yes;No;23.00;39.81;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2499;Chim_102;OSF;No;No;27.00;19.11;[10-20[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Sleeping;Pl_2500;Chim_102;OSF;Yes;No;29.00;39.17;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2501;Chim_102;OSF;No;No;33.00;57.33;[50-60[;Tree;Esp_275;Piptadeniastrum africanum;Mimosaceae;0;0;0;1
Sleeping;Pl_2504;Chim_102;OSF;No;No;9.00;10.67;[10-20[;Tree;Esp_059;Carapa procera;Meliaceae;0;0;0;1
Sleeping;Pl_2505;Chim_102;OSF;No;No;9.00;22.61;[20-30[;Tree;Esp_150;Garcinia punctata;Clusiaceae;0;0;0;1
Sleeping;Pl_2506;Chim_102;OSF;No;No;36.00;42.99;[40-50[;Tree;Esp_229;Markhamia tomentosa;Bignoniaceae;0;0;0;1
Sleeping;Pl_2507;Chim_102;OSF;Yes;No;2.00;19.81;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_2508;Chim_102;OSF;No;No;15.00;42.99;[40-50[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2509;Chim_102;OSF;No;No;7.00;12.74;[10-20[;Tree;Esp_299;Rinorea sp;Violaceae;0;0;0;1
Sleeping;Pl_2510;Chim_102;OSF;No;No;10.00;34.08;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2512;Chim_102;OSF;No;No;17.00;28.15;[20-30[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2514;Chim_102;OSF;No;No;25.00;36.31;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_2515;Chim_102;OSF;No;No;15.00;30.99;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2517;Chim_102;OSF;Yes;No;26.00;35.03;[30-40[;Tree;Esp_327;Strombosiopsis tetranda;Olacaceae;0;0;0;1
Sleeping;Pl_2518;Chim_102;OSF;No;No;8.00;14.33;[10-20[;Tree;Esp_227;Mareyopsis longifolia;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2519;Chim_103;OSF;No;No;28.00;64.01;[60-70[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2520;Chim_103;OSF;No;No;10.00;14.36;[10-20[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Sleeping;Pl_2521;Chim_103;OSF;Yes;No;14.00;23.34;[20-30[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2522;Chim_103;OSF;Yes;No;4.00;25.61;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2523;Chim_103;OSF;Yes;No;27.00;40.13;[40-50[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2524;Chim_103;OSF;Yes;No;12.00;24.59;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2525;Chim_103;OSF;Yes;No;11.00;11.24;[10-20[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Sleeping;Pl_2526;Chim_103;OSF;Yes;No;11.00;14.01;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_2527;Chim_103;OSF;Yes;No;23.00;30.57;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2528;Chim_103;OSF;Yes;No;13.00;16.56;[10-20[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_2530;Chim_103;OSF;No;No;13.00;17.23;[10-20[;Tree;Esp_059;Carapa procera;Meliaceae;0;0;0;1
Sleeping;Pl_2531;Chim_103;OSF;No;No;22.00;33.12;[30-40[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Sleeping;Pl_2532;Chim_103;OSF;Yes;No;18.00;18.19;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_2533;Chim_103;OSF;No;No;9.00;15.70;[10-20[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2534;Chim_103;OSF;No;No;9.00;14.33;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2536;Chim_103;OSF;No;No;7.00;13.76;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2537;Chim_103;OSF;No;No;20.00;43.95;[40-50[;Tree;Esp_343;Tetrapleura tetraptera;Mimosaceae;0;1;1;1
Sleeping;Pl_2538;Chim_103;OSF;No;No;15.00;18.79;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Sleeping;Pl_2541;Chim_103;OSF;No;No;10.00;14.33;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2542;Chim_103;OSF;No;No;17.00;20.70;[20-30[;Tree;Esp_258;Pachypodanthium staudtii;Annonaceae;0;0;0;1
Sleeping;Pl_2543;Chim_103;OSF;No;No;13.00;23.34;[20-30[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_2544;Chim_103;OSF;Yes;No;9.00;13.12;[10-20[;Tree;Esp_031;Anthonotha macrophylla;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_2545;Chim_103;OSF;Yes;No;13.00;23.38;[20-30[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2546;Chim_103;OSF;Yes;No;25.00;37.99;[30-40[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_2547;Chim_103;OSF;No;No;8.00;11.15;[10-20[;Tree;Esp_157;Guarea cedrata;Meliaceae;0;0;0;1
Sleeping;Pl_2548;Chim_103;OSF;Yes;No;12.00;28.66;[20-30[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2549;Chim_103;OSF;No;No;11.00;15.61;[10-20[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Sleeping;Pl_2550;Chim_104;OSF;No;No;10.00;11.50;[10-20[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Sleeping;Pl_2551;Chim_104;OSF;Yes;No;17.00;26.75;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_2552;Chim_104;OSF;No;No;22.00;27.13;[20-30[;Tree;Esp_078;Coelocaryon preussii;Myristicaceae;0;0;0;1
Sleeping;Pl_2553;Chim_104;OSF;No;No;30.00;30.89;[30-40[;Tree;Esp_287;Pterocarpus soyauxii;Fabaceae;0;0;0;1
Sleeping;Pl_2554;Chim_104;OSF;No;No;8.00;10.96;[10-20[;Tree;Esp_056;Calpocalyx dinklagei;Fabaceae;0;0;0;1
Sleeping;Pl_2555;Chim_104;OSF;Yes;No;7.00;10.26;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_2556;Chim_104;OSF;No;No;8.00;12.80;[10-20[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Sleeping;Pl_2557;Chim_104;OSF;Yes;No;20.00;27.39;[20-30[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2560;Chim_104;OSF;No;No;44.00;83.44;[70-more[;Tree;Esp_063;Celtis tessmannii;Ulmaceae;1;0;1;1
Sleeping;Pl_2562;Chim_104;OSF;No;No;28.00;35.35;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2563;Chim_104;OSF;Yes;No;28.00;37.71;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2564;Chim_104;OSF;No;No;12.00;13.69;[10-20[;Tree;Esp_150;Garcinia punctata;Clusiaceae;0;0;0;1
Sleeping;Pl_2565;Chim_104;OSF;No;No;39.00;42.68;[40-50[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Sleeping;Pl_2566;Chim_104;OSF;Yes;No;10.00;18.79;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_2567;Chim_104;OSF;Yes;No;8.00;10.03;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2568;Chim_104;OSF;No;No;7.00;10.61;[10-20[;Tree;Esp_216;Maesobotrya klaineana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_2569;Chim_104;OSF;Yes;No;23.00;31.27;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_2571;Chim_104;OSF;Yes;No;32.00;42.36;[40-50[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Sleeping;Pl_2572;Chim_104;OSF;No;No;36.00;55.19;[50-60[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_2573;Chim_104;OSF;No;No;15.00;19.11;[10-20[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
